4.959019380000000092e+04 3.619884362483480648e-05
4.960370610999999917e+04 3.380935512355252740e-05
4.961721843000000081e+04 3.096618301830877495e-05
4.963073074000000634e+04 2.802728592920446807e-05
4.964424306000000070e+04 2.662924243522617624e-05
4.965775537000000622e+04 2.617339370661635859e-05
4.967126769000000058e+04 2.529058209081964053e-05
4.968477999999999884e+04 2.444815844301977240e-05
4.969829230999999709e+04 2.366531655396517757e-05
4.971180462999999872e+04 2.344604574239898278e-05
4.972531694000000425e+04 2.446702890889795482e-05
4.973882925999999861e+04 2.491967608396457591e-05
4.975234156999999686e+04 2.475548094117417685e-05
4.976585389000000578e+04 2.329307871345515907e-05
4.977936620000000403e+04 2.167746511583140112e-05
4.979287852000000566e+04 2.014115387180522978e-05
4.980639082999999664e+04 1.898279510838884340e-05
4.981990314000000217e+04 1.752373390359971827e-05
4.983341545999998925e+04 1.654221650173451079e-05
4.984692777000000206e+04 1.623811910194864996e-05
4.986044009000000369e+04 1.705422765108157918e-05
4.987395239999999467e+04 1.834026686178262831e-05
4.988746471999999630e+04 1.853867560848140915e-05
4.990097703000000183e+04 1.903227297968900053e-05
4.991448934000000008e+04 1.951243638323454946e-05
4.992800166000000172e+04 2.049776724611933302e-05
4.994151397000000725e+04 2.195733446831980737e-05
4.995502628999999433e+04 2.233749609798013966e-05
4.996853859999999986e+04 2.167784184076934514e-05
4.998205092000000150e+04 1.972742740996655947e-05
4.999556322999999975e+04 1.810028800022546390e-05
5.000907555000000139e+04 1.611112642654614454e-05
5.002258786000000691e+04 1.609814434973982390e-05
5.003610016999999789e+04 1.602824911012700303e-05
5.004961248999999953e+04 1.607508766357358221e-05
5.006312479999999050e+04 1.626059975148013835e-05
5.007663711999999214e+04 1.673146395741688446e-05
5.009014943000000494e+04 1.745943060014039667e-05
5.010366174999999930e+04 1.755066571142884619e-05
5.011717405999999755e+04 1.766260194431580136e-05
5.013068636999999580e+04 1.738492699851027306e-05
5.014419869000000472e+04 1.757165998947139444e-05
5.015771100000000297e+04 1.818107597898871634e-05
5.017122331999999733e+04 1.893484567595126559e-05
5.018473562999999558e+04 1.970415544142810040e-05
5.019824795000000449e+04 2.037002443239806684e-05
5.021176026000000275e+04 2.103046777572711612e-05
5.022527258000000438e+04 2.054748919886666906e-05
5.023878489000000263e+04 1.952397879990658321e-05
5.025229720000000816e+04 1.748658152676457313e-05
5.026580952000000980e+04 1.710534401803225137e-05
5.027932183000000077e+04 1.654063354671549721e-05
5.029283415000000241e+04 1.619981505421288486e-05
5.030634646000000066e+04 1.545080171941909955e-05
5.031985878000000230e+04 1.433575597851681229e-05
5.033337108999999327e+04 1.482188484959647797e-05
5.034688340999999491e+04 1.550232038863601634e-05
5.036039572000000044e+04 1.608546131448591871e-05
5.037390802999999869e+04 1.588783333641900726e-05
5.038742035000000033e+04 1.586939367048039660e-05
5.040093266000000585e+04 1.618881166563461083e-05
5.041444498000000021e+04 1.657039275871281293e-05
5.042795729000000574e+04 1.704000306225589268e-05
5.044146961000000010e+04 1.686677359813115561e-05
5.045498191999999835e+04 1.629439059116657461e-05
5.046849422999999661e+04 1.561342426805552029e-05
5.048200654999999824e+04 1.497227136899173254e-05
5.049551886000000377e+04 1.445989791298938052e-05
5.050903117999999813e+04 1.415759485168486070e-05
5.052254349000000366e+04 1.407088595067093850e-05
5.053605581000000529e+04 1.402990607438385239e-05
5.054956812000000355e+04 1.391268479524047839e-05
5.056308044000000518e+04 1.340928899789953659e-05
5.057659274999999616e+04 1.247669881563216181e-05
5.059010506000000169e+04 1.177589764601353000e-05
5.060361737999998877e+04 1.120415953152683000e-05
5.061712969000000157e+04 1.103477204964715555e-05
5.063064201000000321e+04 1.179687272002152460e-05
5.064415431999999419e+04 1.206784418029219636e-05
5.065766663999999582e+04 1.248159220201504452e-05
5.067117895000000135e+04 1.170900027998160858e-05
5.068469125999999960e+04 1.041322523651020876e-05
5.069820358000000124e+04 1.025754784699710746e-05
5.071171589000000677e+04 1.101615837742825030e-05
5.072522820999999385e+04 1.140194074664955764e-05
5.073874051999999938e+04 1.065155692438028881e-05
5.075225284000000102e+04 1.036773086279418000e-05
5.076576514999999927e+04 9.880356238003063882e-06
5.077927747000000090e+04 9.427589435387300797e-06
5.079278978000000643e+04 8.510285074273054125e-06
5.080630208999999741e+04 7.830743043728155911e-06
5.081981440999999904e+04 7.611930435449375852e-06
5.083332671999999002e+04 7.452734465259220672e-06
5.084683903999999893e+04 7.405215158028639862e-06
5.086035135000000446e+04 7.298834230462004144e-06
5.087386366999999882e+04 7.116122980169724513e-06
5.088737597999999707e+04 7.233620460891328296e-06
5.090088829000000260e+04 7.534161305502423876e-06
5.091440061000000424e+04 7.950238395294043431e-06
5.092791292000000249e+04 8.449559438957722357e-06
5.094142523999999685e+04 8.815268679056365492e-06
5.095493755000000237e+04 9.199206717998375355e-06
5.096844987000001129e+04 9.527662896227883561e-06
5.098196218000000226e+04 9.747434475379227516e-06
5.099547450000000390e+04 9.550033872616527425e-06
5.100898682000000554e+04 0.000000000000000000e+00
5.102249914000000717e+04 0.000000000000000000e+00
